Mortgage Type,<= 2.5 ,3,3.5,4,4.5,5.0,> 5.0,Measure,Agency,Date
SINGLE FAMILY 15Y,98.9,100.7,101.8,104.1,106.5,*,*,WEIGHTED AVG. PRICE,FNMA,20190402
SINGLE FAMILY 15Y,95.8,97.7,96.1,100.8,99.8,*,*,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190402
SINGLE FAMILY 15Y,97.5,99.5,100.9,102.1,101.6,*,*,2ND QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 15Y,98.7,100,102,103,105.6,*,*,3RD QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 15Y,99,100.8,102.2,103.7,106.8,*,*,4TH QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 15Y,99.6,100.9,102.8,104.6,106.3,*,*,AVG. PRICE TOP 5 TRADES,FNMA,20190402
SINGLE FAMILY 15Y,1.1,0.9,1.5,1.2,4.7,*,*,STANDARD DEVIATION,FNMA,20190402
SINGLE FAMILY 15Y,33455.4,462883.9,176966.5,47391.8,20586.6,*,*,VOLUME OF TRADES (000'S),FNMA,20190402
SINGLE FAMILY 15Y,63,86,146,41,10,*,*,NUMBER OF TRADES,FNMA,20190402
SINGLE FAMILY 15Y,98.6,100.7,101,102.3,100.3,*,*,AVERAGE PRICE,FHLMC,20190402
SINGLE FAMILY 15Y,99.1,100.9,102.4,103.6,102,*,*,WEIGHTED AVG. PRICE,FHLMC,20190402
SINGLE FAMILY 15Y,96.8,99.7,99.3,100.9,99.2,*,*,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190402
SINGLE FAMILY 15Y,98.4,100.7,100.7,101.3,100.3,*,*,2ND QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 15Y,99.2,100.8,101.6,103.5,101.3,*,*,3RD QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 15Y,99.4,100.9,102.3,104.2,101.5,*,*,4TH QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 15Y,99.4,101.2,102.3,103.9,101.7,*,*,AVG. PRICE TOP 5 TRADES,FHLMC,20190402
SINGLE FAMILY 15Y,1.1,0.6,2,1.7,2.8,*,*,STANDARD DEVIATION,FHLMC,20190402
SINGLE FAMILY 15Y,19782.5,57979.4,36444.2,12967.6,141.1,*,*,VOLUME OF TRADES (000'S),FHLMC,20190402
SINGLE FAMILY 15Y,23,31,16,11,12,*,*,NUMBER OF TRADES,FHLMC,20190402
SINGLE FAMILY 15Y,*,*,102.4,*,*,0,*,AVERAGE PRICE,GNMA,20190402
SINGLE FAMILY 15Y,*,*,102.5,*,*,0,*,WEIGHTED AVG. PRICE,GNMA,20190402
SINGLE FAMILY 15Y,*,*,102.4,*,*,0,*,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190402
SINGLE FAMILY 15Y,*,*,*,*,*,0,*,2ND QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 15Y,*,*,*,*,*,0,*,3RD QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 15Y,*,*,*,*,*,0,*,4TH QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 15Y,*,*,102.4,*,*,0,*,AVG. PRICE TOP 5 TRADES,GNMA,20190402
SINGLE FAMILY 15Y,*,*,0.1,*,*,0,*,STANDARD DEVIATION,GNMA,20190402
SINGLE FAMILY 15Y,*,*,9318.1,*,*,0,*,VOLUME OF TRADES (000'S),GNMA,20190402
SINGLE FAMILY 15Y,*,*,6,*,*,0,*,NUMBER OF TRADES,GNMA,20190402
SINGLE FAMILY 30Y,97.1,99,101.1,102.6,104.2,105,103.1,AVERAGE PRICE,FNMA,20190402
SINGLE FAMILY 30Y,97.2,99.3,101.3,103.2,104.6,107.3,107.9,WEIGHTED AVG. PRICE,FNMA,20190402
SINGLE FAMILY 30Y,96.5,97.2,98.5,98.3,100.7,99.7,97.7,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190402
SINGLE FAMILY 30Y,96.7,98.8,100.9,102.3,103.9,104.3,100,2ND QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 30Y,97,99.2,101,102.5,104,105.3,104,3RD QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 30Y,98.1,99.5,101.5,103.3,104.8,107,106.5,4TH QUARTILE PRICE,FNMA,20190402
SINGLE FAMILY 30Y,97.8,100.1,102.4,104.6,106.7,108.9,110.1,AVG. PRICE TOP 5 TRADES,FNMA,20190402
SINGLE FAMILY 30Y,0.8,0.8,0.8,1.2,1.2,2.8,4,STANDARD DEVIATION,FNMA,20190402
SINGLE FAMILY 30Y,13105.8,447559.2,1246417,5114879.7,2693089.2,479066.9,28735.7,VOLUME OF TRADES (000'S),FNMA,20190402
SINGLE FAMILY 30Y,11,78,137,251,158,72,113,NUMBER OF TRADES,FNMA,20190402
SINGLE FAMILY 30Y,*,99,100.9,102.5,104,105.6,105.8,AVERAGE PRICE,FHLMC,20190402
SINGLE FAMILY 30Y,*,99.2,101.3,102.9,104.4,105.8,107.9,WEIGHTED AVG. PRICE,FHLMC,20190402
SINGLE FAMILY 30Y,*,98,99.3,99.1,102.3,102.9,102.3,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190402
SINGLE FAMILY 30Y,*,98.8,100.3,102.2,103.9,105.3,105.9,2ND QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 30Y,*,99.1,100.8,102.6,104,105.8,106.7,3RD QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 30Y,*,99.2,101.7,102.8,104.3,107.5,108.7,4TH QUARTILE PRICE,FHLMC,20190402
SINGLE FAMILY 30Y,*,100.5,102.2,104.3,106,107.6,108.9,AVG. PRICE TOP 5 TRADES,FHLMC,20190402
SINGLE FAMILY 30Y,*,0.6,0.8,1.1,0.9,2,3.5,STANDARD DEVIATION,FHLMC,20190402
SINGLE FAMILY 30Y,*,573356.4,652405.8,881857.6,522417,159575.7,14776.3,VOLUME OF TRADES (000'S),FHLMC,20190402
SINGLE FAMILY 30Y,*,74,81,116,64,32,17,NUMBER OF TRADES,FHLMC,20190402
SINGLE FAMILY 30Y,97.1,100,101.9,103.1,102.7,104.4,104.1,AVERAGE PRICE,GNMA,20190402
SINGLE FAMILY 30Y,97.9,100.1,101.9,103.2,104.2,105,107.2,WEIGHTED AVG. PRICE,GNMA,20190402
SINGLE FAMILY 30Y,97.1,98.9,101.2,98.9,97.2,100.9,73.8,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190402
SINGLE FAMILY 30Y,*,100.1,101.9,103,102.2,103.8,100,2ND QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 30Y,*,100.1,101.9,103.2,104.1,104.8,106.4,3RD QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 30Y,*,100.2,102,103.9,104.7,105,108.8,4TH QUARTILE PRICE,GNMA,20190402
SINGLE FAMILY 30Y,97.1,100.2,102.2,105.3,107,107.8,114.5,AVG. PRICE TOP 5 TRADES,GNMA,20190402
SINGLE FAMILY 30Y,1.7,0.6,0.3,2.1,3.7,2.1,7.6,STANDARD DEVIATION,GNMA,20190402
SINGLE FAMILY 30Y,6535.8,1211117.7,2061430.9,895210.2,204648,363429.7,16919.3,VOLUME OF TRADES (000'S),GNMA,20190402
SINGLE FAMILY 30Y,5,45,63,48,58,58,228,NUMBER OF TRADES,GNMA,20190402
SINGLE FAMILY 15Y,98.4,99.9,101.3,101.8,102.8,98.6,101.8,AVERAGE PRICE,FNMA,20190403
SINGLE FAMILY 15Y,98.9,100.6,102.3,104.4,104.3,103.6,103.4,WEIGHTED AVG. PRICE,FNMA,20190403
SINGLE FAMILY 15Y,96.6,98.2,97.8,98.2,100.2,96.9,100.9,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190403
SINGLE FAMILY 15Y,97.8,99.4,100.8,101,100.3,92,102,2ND QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 15Y,98.8,99.8,101.8,102,103.7,101.3,103.1,3RD QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 15Y,99.3,100.7,102.2,103.2,105.3,103.3,103.5,4TH QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 15Y,99.5,101.1,103.2,104.9,106,102.7,102.9,AVG. PRICE TOP 5 TRADES,FNMA,20190403
SINGLE FAMILY 15Y,0.9,0.8,1.3,2.2,2.5,5.1,2.3,STANDARD DEVIATION,FNMA,20190403
SINGLE FAMILY 15Y,92866.9,349184.6,536200,50771.6,25685.8,6366.4,1076,VOLUME OF TRADES (000'S),FNMA,20190403
SINGLE FAMILY 15Y,57,84,150,58,21,12,9,NUMBER OF TRADES,FNMA,20190403
SINGLE FAMILY 15Y,98.7,100.3,101.3,101.9,101.7,93.7,*,AVERAGE PRICE,FHLMC,20190403
SINGLE FAMILY 15Y,98.9,100.6,102.4,103.3,103.3,99.4,*,WEIGHTED AVG. PRICE,FHLMC,20190403
SINGLE FAMILY 15Y,97.1,99.9,100.2,98.5,99.9,93.7,*,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190403
SINGLE FAMILY 15Y,98.7,100,100.7,101.2,100,*,*,2ND QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 15Y,99,100.6,101.7,102.8,102.3,*,*,3RD QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 15Y,99.3,100.8,102.3,103.4,103.4,*,*,4TH QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 15Y,99.5,100.8,102.3,103.2,103.8,93.7,*,AVG. PRICE TOP 5 TRADES,FHLMC,20190403
SINGLE FAMILY 15Y,0.9,0.6,1.1,2.5,1.8,3.9,*,STANDARD DEVIATION,FHLMC,20190403
SINGLE FAMILY 15Y,48763.7,129291.7,43915,4313.6,727.7,1.1,*,VOLUME OF TRADES (000'S),FHLMC,20190403
SINGLE FAMILY 15Y,33,27,27,29,18,5,*,NUMBER OF TRADES,FHLMC,20190403
SINGLE FAMILY 15Y,0,*,*,102.8,*,*,0,AVERAGE PRICE,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,103.4,*,*,0,WEIGHTED AVG. PRICE,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,102.3,*,*,0,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,102.1,*,*,0,2ND QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,103.4,*,*,0,3RD QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,103.5,*,*,0,4TH QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,103.5,*,*,0,AVG. PRICE TOP 5 TRADES,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,0.7,*,*,0,STANDARD DEVIATION,GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,14446.1,*,*,0,VOLUME OF TRADES (000'S),GNMA,20190403
SINGLE FAMILY 15Y,0,*,*,14,*,*,0,NUMBER OF TRADES,GNMA,20190403
SINGLE FAMILY 30Y,*,98.7,100.8,102.6,103.6,105,103,AVERAGE PRICE,FNMA,20190403
SINGLE FAMILY 30Y,*,99.1,101.1,102.8,104.8,105.7,107.1,WEIGHTED AVG. PRICE,FNMA,20190403
SINGLE FAMILY 30Y,*,96.4,97.6,98.2,97.9,100.2,91.5,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190403
SINGLE FAMILY 30Y,*,98.4,100.5,102.3,102.6,104.8,100,2ND QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 30Y,*,99,101,102.7,103.9,105.1,105.1,3RD QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 30Y,*,99.2,101.4,103.5,104.8,106.6,106.8,4TH QUARTILE PRICE,FNMA,20190403
SINGLE FAMILY 30Y,*,100.1,102.9,104.8,107,108.3,112.1,AVG. PRICE TOP 5 TRADES,FNMA,20190403
SINGLE FAMILY 30Y,*,1,1,1.3,2.2,2.3,5.9,STANDARD DEVIATION,FNMA,20190403
SINGLE FAMILY 30Y,*,468007,3326684.8,2675664.3,1118075.1,374352.9,39722.4,VOLUME OF TRADES (000'S),FNMA,20190403
SINGLE FAMILY 30Y,*,111,272,253,194,87,104,NUMBER OF TRADES,FNMA,20190403
SINGLE FAMILY 30Y,*,98.7,100.9,102.4,104,105.2,102.7,AVERAGE PRICE,FHLMC,20190403
SINGLE FAMILY 30Y,*,99.5,101.3,103.1,105.4,106.1,108.9,WEIGHTED AVG. PRICE,FHLMC,20190403
SINGLE FAMILY 30Y,*,96.2,100.1,100,100.2,103.1,93.2,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190403
SINGLE FAMILY 30Y,*,98.6,100.3,102.2,103.1,104.8,98,2ND QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 30Y,*,99,101,102.2,104.1,105.8,107.4,3RD QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 30Y,*,99.1,101.4,103.1,105.1,106.8,108.9,4TH QUARTILE PRICE,FHLMC,20190403
SINGLE FAMILY 30Y,*,100.1,102.5,104.4,106.3,107.2,109.1,AVG. PRICE TOP 5 TRADES,FHLMC,20190403
SINGLE FAMILY 30Y,*,0.9,0.7,1,1.6,2.2,7,STANDARD DEVIATION,FHLMC,20190403
SINGLE FAMILY 30Y,*,229544.1,866068,2191466.7,2376927.7,16880.4,1096.7,VOLUME OF TRADES (000'S),FHLMC,20190403
SINGLE FAMILY 30Y,*,100,130,165,102,18,38,NUMBER OF TRADES,FHLMC,20190403
SINGLE FAMILY 30Y,*,99.9,101.7,103.3,104.8,105,101.8,AVERAGE PRICE,GNMA,20190403
SINGLE FAMILY 30Y,*,100,101.8,103.2,104,105,106.4,WEIGHTED AVG. PRICE,GNMA,20190403
SINGLE FAMILY 30Y,*,98.9,100.3,101.1,102.4,98.2,87.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190403
SINGLE FAMILY 30Y,*,99.9,101.8,103.2,104,104.3,98,2ND QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 30Y,*,100,101.8,103.2,104.9,104.9,100.6,3RD QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 30Y,*,100.1,101.9,103.7,106,106.9,106.8,4TH QUARTILE PRICE,GNMA,20190403
SINGLE FAMILY 30Y,*,100.2,102.5,104.8,107.5,109.1,112.3,AVG. PRICE TOP 5 TRADES,GNMA,20190403
SINGLE FAMILY 30Y,*,0.5,0.7,0.9,1.3,2.5,6.2,STANDARD DEVIATION,GNMA,20190403
SINGLE FAMILY 30Y,*,328892.1,1196410.2,1438782.6,1545138.9,632506.2,91011.1,VOLUME OF TRADES (000'S),GNMA,20190403
SINGLE FAMILY 30Y,*,60,52,69,90,94,306,NUMBER OF TRADES,GNMA,20190403
SINGLE FAMILY 15Y,98.7,99.7,101,102.3,102.4,100.9,102.1,AVERAGE PRICE,FNMA,20190404
SINGLE FAMILY 15Y,98.9,100.5,102,104.3,107.2,101.8,104,WEIGHTED AVG. PRICE,FNMA,20190404
SINGLE FAMILY 15Y,97,97.5,98.5,97.6,102.4,100.6,102.1,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190404
SINGLE FAMILY 15Y,98.2,99.1,100.4,101.4,*,100,*,2ND QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 15Y,98.9,100,101.2,102.4,*,101,*,3RD QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 15Y,99.5,100.5,101.9,103.4,*,102.3,*,4TH QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 15Y,99.6,100.7,102.4,106.3,102.4,102.2,102.1,AVG. PRICE TOP 5 TRADES,FNMA,20190404
SINGLE FAMILY 15Y,0.8,1,1,2.4,3,1.1,5.5,STANDARD DEVIATION,FNMA,20190404
SINGLE FAMILY 15Y,10954.7,1964181.9,152522.6,60924.9,14442.4,115556.7,7600.6,VOLUME OF TRADES (000'S),FNMA,20190404
SINGLE FAMILY 15Y,57,85,112,76,8,13,12,NUMBER OF TRADES,FNMA,20190404
SINGLE FAMILY 15Y,98.6,100.2,101.2,101.8,101.8,102.7,*,AVERAGE PRICE,FHLMC,20190404
SINGLE FAMILY 15Y,98.8,100.5,102,103.8,102.1,103.1,*,WEIGHTED AVG. PRICE,FHLMC,20190404
SINGLE FAMILY 15Y,96.7,98.6,100,99.4,101.2,102.7,*,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190404
SINGLE FAMILY 15Y,98.8,100.1,100.7,101.6,101.4,*,*,2ND QUARTILE PRICE,FHLMC,20190404
SINGLE FAMILY 15Y,98.8,100.5,101.5,101.9,101.9,*,*,3RD QUARTILE PRICE,FHLMC,20190404
SINGLE FAMILY 15Y,99.2,100.7,102.1,103.8,103,*,*,4TH QUARTILE PRICE,FHLMC,20190404
SINGLE FAMILY 15Y,99.4,101.2,102.2,103.8,102.5,102.7,*,AVG. PRICE TOP 5 TRADES,FHLMC,20190404
SINGLE FAMILY 15Y,0.9,0.9,1,3,0.8,0.5,*,STANDARD DEVIATION,FHLMC,20190404
SINGLE FAMILY 15Y,11881.5,613650.8,6511.2,7043.1,36.3,180.4,*,VOLUME OF TRADES (000'S),FHLMC,20190404
SINGLE FAMILY 15Y,32,48,33,16,11,5,*,NUMBER OF TRADES,FHLMC,20190404
SINGLE FAMILY 15Y,0,*,102.4,102.8,*,0,*,AVERAGE PRICE,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.5,103.3,*,0,*,WEIGHTED AVG. PRICE,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.4,102.5,*,0,*,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.5,103.1,*,0,*,2ND QUARTILE PRICE,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.5,103.4,*,0,*,3RD QUARTILE PRICE,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.6,103.5,*,0,*,4TH QUARTILE PRICE,GNMA,20190404
SINGLE FAMILY 15Y,0,*,102.5,103.4,*,0,*,AVG. PRICE TOP 5 TRADES,GNMA,20190404
SINGLE FAMILY 15Y,0,*,0.1,1.1,*,0,*,STANDARD DEVIATION,GNMA,20190404
SINGLE FAMILY 15Y,0,*,4960,1712.2,*,0,*,VOLUME OF TRADES (000'S),GNMA,20190404
SINGLE FAMILY 15Y,0,*,7,7,*,0,*,NUMBER OF TRADES,GNMA,20190404
SINGLE FAMILY 30Y,96.5,99.1,100.9,102.7,103.8,105.9,105.2,AVERAGE PRICE,FNMA,20190404
SINGLE FAMILY 30Y,97.3,99.7,101.2,103.2,105.4,106.7,108.9,WEIGHTED AVG. PRICE,FNMA,20190404
SINGLE FAMILY 30Y,96.5,98.3,98.4,100.1,98.6,104.9,91.8,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190404
SINGLE FAMILY 30Y,*,98.7,100.8,102.4,103.7,104.9,103,2ND QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 30Y,*,99.1,101,102.7,104.1,105.7,107,3RD QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 30Y,*,99.7,101.3,102.9,104.9,106.7,108.3,4TH QUARTILE PRICE,FNMA,20190404
SINGLE FAMILY 30Y,96.5,100.2,102.2,104.6,107.3,108.7,113.3,AVG. PRICE TOP 5 TRADES,FNMA,20190404
SINGLE FAMILY 30Y,1,0.7,0.9,0.9,2.6,1.3,5.7,STANDARD DEVIATION,FNMA,20190404
SINGLE FAMILY 30Y,1139.5,742410.1,3637319.4,1998111.1,881292.1,22911.3,16278.1,VOLUME OF TRADES (000'S),FNMA,20190404
SINGLE FAMILY 30Y,6,91,305,373,212,39,128,NUMBER OF TRADES,FNMA,20190404
SINGLE FAMILY 30Y,*,98.8,101.2,103.1,105.2,106.4,105.1,AVERAGE PRICE,FHLMC,20190404
SINGLE FAMILY 30Y,*,99.3,101.2,103.2,105.4,107.7,108,WEIGHTED AVG. PRICE,FHLMC,20190404
